,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
875,5258,虹堡,"118,000",65,"2,594,400",21.50,22.30,21.50,22.25,+,0.35,22.20,11,22.25,2,6.39
876,5264,鎧勝-KY,"629,846",352,"53,793,254",85.40,85.50,85.30,85.40,+,0.1,85.40,396,85.50,145,0.00
877,5269,祥碩,"1,404,286","1,294","2,080,526,140","1,515.00","1,515.00","1,450.00","1,470.00",-,15.0,"1,470.00",25,"1,475.00",3,56.54
878,5283,禾聯碩,"154,038",116,"15,810,390",103.00,103.00,102.00,103.00,-,0.5,102.50,30,103.00,37,9.30
879,5284,jpp-KY,"7,255",8,"250,247",34.85,34.85,34.10,34.40,+,0.5,34.05,2,34.40,2,14.27
880,5285,界霖,"87,000",57,"3,765,550",43.30,43.85,42.00,43.30,-,0.55,43.20,4,43.30,1,35.20
881,5288,豐祥-KY,"144,020",124,"14,914,590",103.50,104.50,102.50,103.50, ,0.0,103.50,1,104.00,6,14.66
882,5305,敦南,"575,048",281,"22,465,915",39.00,39.20,39.00,39.10,+,0.15,39.05,89,39.10,29,4.79
883,5388,中磊,"479,850",371,"36,055,187",74.20,75.60,74.10,75.40,+,1.5,75.30,43,75.40,13,19.23
884,5434,崇越,"340,453",323,"39,288,548",116.00,116.00,115.00,115.50, ,0.0,115.50,2,116.00,34,11.17
885,5469,瀚宇博,"4,179,885","2,446","174,759,377",41.70,42.10,41.50,41.85,+,0.55,41.80,73,41.85,28,7.30
886,5471,松翰,"11,944,755","5,849","690,852,089",54.90,59.20,54.70,59.20,+,5.3,59.20,"12,132",--,0,15.34
887,5484,慧友,"181,707",80,"1,950,421",10.75,10.90,10.65,10.75,+,0.1,10.70,28,10.75,1,0.00
888,5515,建國,"438,874",176,"5,472,691",12.45,12.55,12.40,12.40,-,0.05,12.40,79,12.45,19,12.53
889,5519,隆大,"671,000",255,"10,143,100",15.20,15.25,15.05,15.15,+,0.1,15.10,13,15.15,12,12.22
890,5521,工信,"8,453,191","1,913","95,918,405",11.20,11.50,11.20,11.30,+,0.25,11.30,71,11.35,172,2.65
891,5522,遠雄,"702,244",377,"32,579,744",46.05,46.55,46.05,46.50,+,0.6,46.45,12,46.50,72,12.33
892,5525,順天,"119,700",35,"2,572,027",21.40,21.55,21.20,21.55,+,0.15,21.55,5,21.60,2,31.69
893,5531,鄉林,"1,258,739",385,"12,925,348",10.55,10.55,10.15,10.15,-,0.15,10.15,92,10.25,43,42.29
894,5533,皇鼎,"109,100",24,"1,746,539",16.05,16.10,16.00,16.00, ,0.0,15.95,5,16.00,5,64.00
895,5534,長虹,"587,614",450,"47,943,653",82.00,82.40,81.40,81.60,-,0.2,81.60,4,81.70,44,8.08
896,5538,東明-KY,"49,001",24,"1,571,482",31.95,32.50,31.65,32.00,+,1.0,32.00,8,32.15,1,12.31
897,5546,永固-KY,"169,000",114,"12,092,500",72.00,72.70,70.70,71.00,-,1.0,70.80,1,71.00,2,10.46
898,5607,遠雄港,"637,500",342,"17,850,224",28.10,28.35,27.70,27.95,+,0.05,27.95,4,28.00,10,10.83
899,5608,四維航,"2,930,641",866,"20,943,899",7.56,7.57,7.00,7.05,-,0.18,7.05,2,7.06,59,0.00
900,5706,鳳凰,"53,323",32,"1,523,082",28.55,28.60,28.50,28.60,+,0.05,28.60,7,28.75,12,17.23
901,5871,中租-KY,"2,024,530","1,438","261,456,900",130.50,130.50,128.50,130.00, ,0.0,129.50,8,130.00,50,11.41
902,5871A,中租-KY甲特,"1,349,974",514,"135,008,900",100.00,100.50,100.00,100.00, ,0.0,100.00,200,100.50,865,0.00
903,5876,上海商銀,"4,004,552","1,273","162,352,132",40.25,40.90,40.10,40.90,+,0.45,40.85,97,40.90,4,13.19
904,5880,合庫金,"5,911,039","2,403","117,799,480",20.00,20.00,19.85,19.95,-,0.05,19.95,208,20.00,"1,325",15.47
905,5906,台南-KY,"105,677",92,"3,723,704",34.10,36.00,34.10,35.05,+,1.15,34.85,3,35.05,1,0.00
906,5907,大洋-KY,"386,000",194,"9,229,500",23.00,24.50,22.80,24.50,+,1.55,24.00,4,24.50,20,47.12
907,6005,群益證,"6,248,425","1,401","68,782,487",10.95,11.10,10.90,11.00,+,0.1,11.00,682,11.05,467,10.58
908,6024,群益期,"134,939",91,"5,093,732",37.75,37.95,37.65,37.70,-,0.15,37.70,14,37.75,1,13.23
909,6108,競國,"199,028",136,"4,388,218",21.90,22.10,21.90,22.10,+,0.3,22.00,15,22.10,11,25.70
910,6112,聚碩,"235,994",150,"9,289,059",39.45,39.55,39.20,39.20, ,0.0,39.20,17,39.40,6,15.37
911,6115,鎰勝,"91,471",82,"3,765,024",41.15,41.25,41.05,41.15,+,0.05,41.15,4,41.20,6,15.77
912,6116,彩晶,"83,465,970","16,650","772,459,832",9.50,9.53,9.11,9.16,-,0.21,9.15,835,9.16,11,0.00
913,6117,迎廣,"21,000",19,"369,650",17.85,17.85,17.35,17.75,+,0.45,17.55,2,17.75,2,0.00
914,6120,達運,"898,920",397,"10,561,661",11.70,11.85,11.60,11.70,+,0.1,11.70,41,11.75,28,0.00
915,6128,上福,"54,501",37,"1,480,077",27.00,27.20,27.00,27.20,+,0.2,27.20,3,27.25,10,18.63
916,6131,鈞泰,"1,137,350",184,"3,420,169",3.10,3.10,2.92,2.92,-,0.18,2.92,27,2.93,99,0.00
917,6133,金橋,"83,000",40,"680,610",8.19,8.22,8.16,8.22,+,0.02,8.21,2,8.23,5,164.40
918,6136,富爾特,"93,073",46,"1,637,231",17.55,17.65,17.50,17.55, ,0.0,17.55,2,17.60,10,29.25
919,6139,亞翔,"405,251",243,"11,386,027",27.90,28.30,27.75,28.20,+,0.35,28.20,10,28.25,3,11.06
920,6141,柏承,"5,452,735","2,732","141,284,157",24.95,26.55,24.65,26.35,+,2.15,26.30,5,26.35,4,6.90
921,6142,友勁,"892,353",323,"7,470,231",8.22,8.53,8.20,8.46,+,0.28,8.46,1,8.47,4,0.00
922,6152,百一,"673,090",281,"5,693,484",8.35,8.62,8.35,8.45,+,0.15,8.45,2,8.50,2,140.83
923,6153,嘉聯益,"1,427,621",839,"40,847,469",28.55,28.85,28.35,28.70,+,0.4,28.65,2,28.70,24,124.78
924,6155,鈞寶,"119,655",62,"2,573,633",21.60,21.65,21.30,21.50,-,0.05,21.50,10,21.55,20,48.86
925,6164,華興,"280,645",163,"1,901,118",6.85,6.86,6.71,6.80, ,0.0,6.77,2,6.80,15,0.00
926,6165,捷泰,"2,078,928","1,141","125,612,544",59.40,62.10,57.50,62.10,+,4.0,62.10,3,62.20,16,0.00
927,6166,凌華,"95,090",75,"6,452,520",67.60,68.40,67.20,68.40,+,1.3,67.80,3,68.50,3,44.42
928,6168,宏齊,"8,502,695","3,421","134,444,070",15.25,16.40,15.10,16.30,+,1.3,16.25,24,16.30,23,70.87
929,6172,互億,"17,000",12,"433,250",25.50,25.65,25.45,25.45,-,0.05,25.45,30,25.50,1,0.00
930,6176,瑞儀,"3,103,535","2,403","339,022,885",107.00,110.50,107.00,109.50,+,3.0,109.50,109,110.00,26,9.42
931,6177,達麗,"670,745",387,"19,492,470",29.15,29.25,28.90,29.05,-,0.1,29.05,42,29.15,1,21.20
932,6183,關貿,"93,100",62,"4,448,534",47.65,48.00,47.40,47.75,+,0.2,47.70,10,47.80,1,26.38
933,6184,大豐電,"104,401",72,"4,187,468",40.20,40.20,40.10,40.15,+,0.05,40.15,1,40.20,10,12.32
934,6189,豐藝,"191,019",137,"6,430,986",33.75,33.75,33.60,33.70, ,0.0,33.60,38,33.70,11,12.04
935,6191,精成科,"14,392,451","6,297","303,751,260",20.35,21.55,20.35,21.10,+,0.95,21.10,57,21.15,8,8.90
936,6192,巨路,"117,424",102,"7,679,198",64.90,66.00,64.60,65.70,+,1.1,65.50,3,65.70,1,11.23
937,6196,帆宣,"1,362,399","1,034","141,641,690",102.00,105.00,102.00,104.50,+,2.5,104.50,39,105.00,106,23.33
938,6197,佳必琪,"577,729",389,"19,869,807",33.85,34.75,33.80,34.70,+,1.05,34.50,92,34.70,10,13.50
939,6201,亞弘電,"142,001",80,"4,872,586",34.00,34.60,33.90,34.60,+,0.7,34.60,1,34.65,3,16.17
940,6202,盛群,"907,055",651,"59,537,030",64.40,66.20,64.20,65.80,+,1.4,65.80,14,65.90,3,17.69
941,6205,詮欣,"163,100",120,"5,353,020",32.60,33.40,32.20,33.25,+,0.65,33.20,1,33.25,4,16.54
942,6206,飛捷,"57,092",55,"3,590,301",63.00,63.00,62.70,62.90,-,0.1,62.90,6,63.00,14,14.23
943,6209,今國光,"1,298,070",758,"45,448,756",34.15,35.50,34.15,35.35,+,1.05,35.30,3,35.40,29,0.00
944,6213,聯茂,"3,192,261","2,402","424,444,315",133.00,135.50,131.50,131.50, ,0.0,131.50,202,132.00,20,16.69
945,6214,精誠,"220,818",247,"18,397,864",83.10,83.60,82.90,83.60,+,0.5,83.60,37,83.70,6,10.86
946,6215,和椿,"474,000",241,"7,789,650",16.15,16.80,16.15,16.65,+,0.45,16.60,7,16.65,3,14.23
947,6216,居易,"36,250",32,"931,224",25.70,25.70,25.65,25.70, ,0.0,25.65,4,25.70,6,17.72
948,6224,聚鼎,"400,053",304,"29,956,409",73.70,76.00,73.20,75.70,+,2.4,75.60,4,75.80,3,14.64
949,6225,天瀚,"143,377",48,"766,836",5.47,5.47,4.63,4.99,+,0.01,4.76,8,4.99,42,0.00
950,6226,光鼎,"198,694",98,"1,611,433",8.06,8.14,8.06,8.14,+,0.11,8.12,6,8.14,4,8.22
951,6230,超眾,"472,100",431,"120,448,449",258.50,258.50,253.50,257.00,+,2.0,256.50,1,257.00,6,34.45
952,6235,華孚,"944,735",349,"14,962,955",15.85,16.00,15.75,15.80,+,0.05,15.80,15,15.90,19,6.56
953,6239,力成,"5,133,225","3,198","462,604,750",89.80,90.80,89.50,89.80,+,0.8,89.80,79,89.90,12,9.85
954,6243,迅杰,"1,294,409",437,"16,446,727",13.00,13.00,12.40,12.70,-,0.05,12.70,158,12.75,1,0.00
955,6251,定穎,"3,630,354","1,352","67,113,493",18.55,18.80,18.25,18.40, ,0.0,18.40,168,18.45,5,6.89
956,6257,矽格,"1,717,858","1,066","67,399,254",39.00,39.40,38.95,39.30,+,0.45,39.25,7,39.30,13,10.26
957,6269,台郡,"3,553,271","2,131","438,260,732",122.00,125.00,120.50,124.50,+,3.5,124.50,60,125.00,218,11.35
958,6271,同欣電,"1,716,186","1,159","225,815,366",130.00,132.50,129.50,132.50,+,3.5,132.00,23,132.50,144,31.25
959,6277,宏正,"166,269",137,"14,225,778",84.90,86.00,84.70,85.80,+,1.2,85.60,2,85.80,4,6.14
960,6278,台表科,"5,148,008","3,566","632,013,982",120.50,124.50,119.50,123.50,+,4.0,123.00,98,123.50,21,20.41
961,6281,全國電,"51,400",38,"3,599,618",69.90,70.10,69.90,70.10,+,0.2,70.00,2,70.10,15,14.91
962,6282,康舒,"3,629,691","1,789","89,511,448",24.40,24.90,24.35,24.70,+,0.4,24.70,32,24.75,6,6.30
963,6283,淳安,"378,001",249,"9,460,025",25.30,25.85,24.75,25.10,-,0.1,25.10,6,25.15,19,0.00
964,6285,啟碁,"5,665,826","3,626","450,663,475",80.00,80.50,78.50,79.40,-,0.5,79.30,46,79.40,9,20.84
965,6288,聯嘉,"3,890,500","1,736","116,385,798",29.90,30.60,29.50,30.60,+,1.15,30.55,4,30.60,34,29.14
966,6289,華上,"572,872",133,"2,566,458",4.48,4.48,4.48,4.48,+,0.4,4.48,"1,541",--,0,0.00
967,6405,悅城,"233,000",132,"4,577,550",19.20,20.05,19.20,19.75,+,0.95,19.75,3,19.80,11,18.81
968,6409,旭隼,"121,010",111,"111,042,300",904.00,935.00,904.00,929.00,+,19.0,929.00,1,932.00,1,32.97
969,6412,群電,"583,124",418,"38,458,469",67.40,67.40,65.40,66.10,-,0.6,66.00,2,66.10,12,13.63
970,6414,樺漢,"849,762",753,"207,698,214",242.50,247.50,239.00,245.00,+,6.5,245.00,3,245.50,11,16.79
971,6415,矽力-KY,"193,600",217,"340,318,000","1,745.00","1,780.00","1,740.00","1,765.00",+,20.0,"1,765.00",4,"1,770.00",3,60.36
972,6416,瑞祺電通,"1,551,150","1,215","215,580,350",138.00,142.00,136.50,137.00,+,1.0,137.00,28,137.50,3,27.02
973,6431,光麗-KY,"142,010",97,"4,361,751",32.10,32.10,30.00,30.20,-,1.9,30.20,1,31.20,2,0.00
974,6442,光聖,"30,084",29,"956,153",32.00,32.00,31.60,31.65,-,0.05,31.60,1,31.70,1,0.00
975,6443,元晶,"31,454,917","13,878","816,170,194",26.20,27.20,25.00,26.50,-,0.45,26.50,52,26.55,31,0.00
976,6449,鈺邦,"891,687",635,"45,885,892",52.00,52.50,50.20,52.50,+,0.8,52.40,2,52.50,12,20.67
977,6451,訊芯-KY,"487,131",342,"49,138,493",99.10,102.00,99.10,101.50,+,2.5,101.00,26,101.50,3,16.21
978,6456,GIS-KY,"6,032,040","3,781","774,595,780",128.50,132.00,125.50,131.50,+,2.0,131.00,17,131.50,9,12.46
979,6464,台數科,"90,256",55,"10,782,464",118.00,120.00,118.00,120.00,+,2.5,120.00,2,120.50,15,15.62
980,6477,安集,"8,639,201","4,411","314,625,786",37.15,37.30,35.60,36.65,-,0.85,36.65,8,36.70,15,18.32
981,6491,晶碩,"765,601",640,"150,405,998",192.50,199.50,189.50,199.00,+,9.0,198.50,28,199.00,14,26.96
982,6504,南六,"1,740,220","1,509","432,309,940",246.00,257.50,241.00,250.50,+,1.5,250.50,10,252.00,4,20.91
983,6505,台塑化,"1,979,637",847,"162,634,340",82.40,82.40,81.40,82.30,+,0.3,82.20,23,82.30,4,914.44
984,6525,捷敏-KY,"123,760",63,"6,994,835",56.10,56.90,55.80,56.50,+,0.7,56.50,8,56.60,5,10.72
985,6531,愛普,"7,413,727","6,154","2,533,601,121",325.00,358.50,320.00,352.00,+,26.0,351.00,17,352.00,36,166.82
986,6533,晶心科,"1,587,383","1,150","213,990,661",125.50,137.50,125.50,137.50,+,12.5,137.50,"2,693",--,0,0.00
987,6541,泰福-KY,"156,999",121,"6,054,159",37.80,39.80,37.70,38.60,+,0.95,38.60,14,38.85,2,0.00
988,6552,易華電,"224,000",164,"10,447,100",46.25,47.30,46.10,46.95,+,0.85,46.70,2,46.95,1,15.10
989,6558,興能高,"851,032",570,"32,712,267",39.10,39.10,38.15,38.25,-,0.25,38.20,67,38.25,9,63.75
990,6573,虹揚-KY,"82,203",56,"1,224,780",14.80,15.00,14.80,14.90,+,0.1,14.85,9,14.90,8,0.00
991,6579,研揚,"28,084",21,"1,975,238",70.50,70.60,70.30,70.30,+,0.1,70.20,1,70.70,2,22.75
992,6581,鋼聯,"31,000",27,"2,091,000",67.30,68.00,67.10,67.80,+,0.5,68.00,1,68.20,4,56.97
993,6582,申豐,"1,100,644",946,"177,171,328",159.50,165.50,156.50,163.50,+,4.5,163.00,14,163.50,10,22.21
994,6591,動力-KY,"1,409,023",997,"84,317,603",57.30,61.70,56.70,60.70,+,4.0,60.70,6,61.00,9,13.55
995,6592,和潤企業,"1,221,016",570,"98,054,885",79.80,80.80,79.60,80.60,+,0.8,80.60,11,80.70,4,17.99
996,6598,ABC-KY,"930,260",792,"110,662,500",117.00,121.00,117.00,119.00,+,3.0,119.00,12,120.00,18,0.00
997,6605,帝寶,"85,148",201,"4,053,748",47.50,48.00,47.20,48.00,+,0.4,48.00,11,48.05,1,28.40
998,6625,必應,"13,302",18,"475,509",35.70,35.80,35.70,35.75,+,0.05,35.75,3,35.85,2,0.00
999,6641,基士德-KY,"2,026",3,"128,240",63.50,63.50,63.10,63.10,-,0.4,63.10,3,63.50,13,10.34
1000,6655,科定,"33,000",25,"1,519,800",45.95,46.75,45.50,45.85,+,0.1,45.85,1,45.95,2,19.43
1001,6666,羅麗芬-KY,"54,026",51,"5,441,652",102.00,102.00,100.00,101.00,-,1.0,100.50,2,101.00,3,19.31
1002,6668,中揚光,"138,151",97,"7,582,220",53.60,55.40,53.60,55.10,+,1.1,54.90,6,55.20,1,31.13
1003,6669,緯穎,"1,113,164",998,"750,537,520",655.00,682.00,655.00,680.00,+,20.0,680.00,1,681.00,2,17.11
1004,6670,復盛應用,"747,309",588,"136,513,929",184.50,186.00,180.50,181.50,-,1.0,181.00,13,183.00,3,12.73
1005,6671,三能-KY,"326,000",30,"12,068,400",37.60,37.65,36.95,37.00,+,0.2,36.95,1,37.00,6,11.08
1006,6672,騰輝電子-KY,"1,149,600",455,"97,540,420",84.20,85.30,83.80,85.00,+,0.8,84.90,9,85.00,3,12.43
1007,6674,鋐寶科技,"34,000",25,"943,200",28.00,28.00,27.45,28.00, ,0.0,28.00,8,28.20,1,0.00
1008,6698,旭暉應材,"59,029",47,"2,481,930",41.40,42.80,41.40,41.90,+,0.1,41.90,2,41.95,6,41.49
1009,6706,惠特,"3,474,410","2,746","556,961,801",153.50,164.50,153.50,162.00,+,9.5,161.50,21,162.00,11,55.67
1010,6715,嘉基,"927,580",251,"125,207,009",137.00,138.50,132.00,135.50,+,1.5,135.50,5,136.00,2,30.25
1011,6754,匯僑設計,"153,200",66,"7,972,460",52.00,52.50,51.70,52.50,+,0.1,52.50,4,52.60,2,17.10
1012,8011,台通,"1,034,038",571,"18,364,963",17.55,18.15,17.20,17.80,+,0.4,17.75,2,17.80,28,84.76
1013,8016,矽創,"643,139",482,"91,247,738",141.50,143.00,140.00,142.00,+,1.0,141.50,64,142.00,3,13.37
1014,8021,尖點,"312,150",161,"7,021,196",22.35,22.75,22.25,22.65,+,0.25,22.65,9,22.70,25,17.29
1015,8028,昇陽半導體,"1,206,201",849,"59,431,917",49.15,49.85,48.85,49.10,+,0.3,49.05,13,49.15,1,26.54
1016,8033,雷虎,"162,748",99,"1,635,197",9.99,10.15,9.99,10.00,+,0.06,9.98,37,10.00,1,0.00
1017,8039,台虹,"420,605",302,"21,455,855",51.20,51.30,50.70,51.30,+,0.8,51.10,1,51.30,11,17.69
1018,8046,南電,"13,483,632","7,798","1,691,145,632",124.50,127.50,122.50,125.50,+,2.5,125.50,99,126.00,20,41.97
1019,8070,長華*,"742,235",409,"14,202,347",19.10,19.25,19.05,19.10,+,0.1,19.10,18,19.15,45,13.74
1020,8072,陞泰,"357,181",278,"10,975,273",31.25,31.50,30.10,30.35,-,0.55,30.25,2,30.35,4,0.00
1021,8081,致新,"396,146",343,"61,307,276",154.00,156.50,152.00,156.00,+,2.5,155.50,7,156.00,11,15.37
1022,8101,華冠,"2,811,455",928,"15,447,620",5.80,5.85,5.35,5.50,-,0.44,5.50,14,5.51,7,0.00
1023,8103,瀚荃,"10,221,585","4,898","340,685,524",35.70,35.85,32.15,32.80,-,2.85,32.75,56,32.95,8,12.47
1024,8104,錸寶,"261,404",228,"13,172,979",49.60,50.90,49.60,50.50,+,1.0,50.30,1,50.50,3,43.53
1025,8105,凌巨,"819,046",322,"8,866,046",10.70,10.95,10.70,10.80,+,0.05,10.80,95,10.85,39,0.00
1026,8110,華東,"1,000,383",327,"10,179,685",10.20,10.25,10.10,10.15, ,0.0,10.15,23,10.20,48,15.38
1027,8112,至上,"531,217",290,"15,739,801",29.60,29.70,29.55,29.60,+,0.05,29.60,142,29.70,77,8.13
1028,8114,振樺電,"124,041",86,"10,433,449",84.00,84.40,83.90,84.20,+,0.3,83.60,6,84.20,4,22.76
1029,8131,福懋科,"653,300",217,"22,598,915",34.60,35.00,34.45,34.90,+,0.45,34.90,15,34.95,27,11.08
1030,8150,南茂,"3,995,896","2,014","116,971,024",28.55,29.60,28.50,29.50,+,0.95,29.45,56,29.50,3,9.05
1031,8163,達方,"1,339,769",849,"53,308,545",39.40,40.15,39.30,39.80,+,0.65,39.75,14,39.80,48,13.63
1032,8201,無敵,"42,121",24,"392,964",9.21,9.45,9.21,9.27,+,0.03,9.27,2,9.30,10,0.00
1033,8210,勤誠,"552,504",428,"50,548,115",91.40,92.00,90.50,92.00,+,1.8,91.90,8,92.00,17,11.90
1034,8213,志超,"1,487,100",755,"61,532,468",41.25,41.65,41.10,41.45,+,0.3,41.40,24,41.45,1,6.18
1035,8215,明基材,"4,146,608","1,929","92,592,046",22.25,22.75,21.85,22.40,+,0.2,22.40,26,22.45,20,34.46
1036,8222,寶一,"44,397",92,"613,223",13.80,13.85,13.70,13.85,+,0.05,13.85,1,13.90,5,44.68
1037,8249,菱光,"104,260",76,"1,803,502",17.25,17.40,17.25,17.40,+,0.2,17.30,6,17.40,9,17.06
1038,8261,富鼎,"530,666",337,"15,116,561",28.20,28.75,28.10,28.50,+,0.4,28.45,13,28.50,5,23.95
1039,8271,宇瞻,"471,649",265,"17,057,869",36.10,36.35,35.90,36.20,+,0.3,36.15,22,36.25,2,8.17
1040,8341,日友,"102,551",147,"24,861,362",240.00,246.00,239.00,246.00,+,8.0,246.00,2,246.50,4,27.21
1041,8367,建新國際,"130,500",52,"3,503,700",26.90,27.00,26.70,26.95,+,0.05,26.90,2,27.00,14,10.96
1042,8374,羅昇,"52,862",42,"1,162,192",21.90,22.15,21.85,22.15, ,0.0,22.10,3,22.20,3,0.00
1043,8404,百和興業-KY,"49,129",44,"1,418,769",28.90,29.00,28.75,28.95,+,0.1,28.90,4,29.00,21,18.80
1044,8411,福貞-KY,"60,957",65,"846,035",13.65,13.95,13.65,13.95,+,0.05,13.85,5,13.95,24,99.64
1045,8422,可寧衛,"105,696",132,"16,955,056",160.00,161.00,159.50,160.00, ,0.0,160.00,26,160.50,3,15.76
1046,8427,基勝-KY,0,0,0,--,--,--,--, ,0.0,44.30,2,44.35,1,43.43
1047,8429,金麗-KY,"238,322",118,"1,954,514",8.30,8.31,8.15,8.16,-,0.03,8.15,2,8.16,13,0.00
1048,8442,威宏-KY,"8,000",7,"378,350",47.00,47.45,47.00,47.40,+,0.4,46.75,1,47.40,1,22.05
1049,8443,阿瘦,"33,109",51,"325,106",9.80,9.89,9.78,9.89,+,0.12,9.89,1,9.90,5,0.00
1050,8454,富邦媒,"121,201",125,"82,793,730",686.00,688.00,672.00,683.00,+,3.0,682.00,1,683.00,1,59.86
1051,8462,柏文,"79,785",205,"13,371,247",168.50,168.50,167.00,167.00,-,1.0,167.00,14,167.50,1,29.14
1052,8463,潤泰材,"374,000",259,"13,946,600",37.50,37.70,37.00,37.50, ,0.0,37.50,4,37.55,2,87.21
1053,8464,億豐,"571,645",526,"188,881,960",336.50,340.00,327.50,332.00,-,4.0,332.00,6,332.50,4,21.23
1054,8466,美吉吉-KY,"90,080",73,"5,620,432",63.50,63.60,61.60,62.60,-,1.0,62.00,3,62.60,2,12.80
1055,8467,波力-KY,"17,000",12,"833,950",48.70,49.50,48.50,49.50,+,1.0,49.50,2,49.60,2,16.89
1056,8473,山林水,"33,183",40,"1,395,501",42.10,42.40,41.80,42.10, ,0.0,41.95,5,42.15,1,15.95
1057,8478,東哥遊艇,"371,000",211,"21,597,900",59.20,59.20,57.90,58.00,+,0.3,58.00,15,58.20,8,21.72
1058,8480,泰昇-KY,"23,000",21,"2,749,500",119.50,120.00,119.50,119.50, ,0.0,119.00,5,119.50,4,11.66
1059,8481,政伸,"45,119",34,"2,972,454",64.50,66.40,64.50,66.00,+,1.0,66.00,3,66.10,2,19.64
1060,8482,商億-KY,"95,000",21,"10,817,000",114.50,114.50,113.50,114.50, ,0.0,114.00,6,114.50,7,20.56
1061,8488,吉源-KY,"15,000",10,"202,550",13.55,13.55,13.45,13.50,-,0.2,13.50,1,13.55,3,0.00
1062,8497,格威傳媒,"5,000",5,"326,300",64.90,65.50,64.90,65.50,X,0.0,64.90,4,65.50,6,22.43
1063,8499,鼎炫-KY,"1,099,060",728,"148,473,100",131.00,138.50,130.00,136.00,+,3.5,135.50,13,136.00,7,13.63
1064,8926,台汽電,"5,910,607","3,359","243,030,582",41.70,42.30,40.35,41.30,-,0.15,41.25,1,41.30,41,22.57
1065,8940,新天地,"45,217",118,"454,769",10.10,10.10,9.97,10.05,+,0.08,10.00,1,10.05,14,0.00
1066,8996,高力,"744,181",508,"43,094,569",56.80,58.50,56.80,58.40,+,1.9,58.30,2,58.40,33,36.27
1067,9103,美德醫療-DR,"20,947,103","10,295","1,006,918,041",50.10,51.80,47.00,47.00,-,5.2,--,0,47.00,"5,235",0.00
1068,910322,康師傅-DR,"54,000",30,"1,535,850",27.60,28.80,27.60,28.75,+,1.2,28.30,3,28.80,1,0.00
1069,9105,泰金寶-DR,"47,726,858","8,009","326,976,992",6.98,7.01,6.40,7.01,+,0.63,7.01,"3,371",--,0,0.00
1070,910861,神州-DR,"122,000",61,"2,165,500",17.75,17.75,17.75,17.75,+,1.6,17.75,"10,573",--,0,0.00
1071,9110,越南控-DR,"5,206,050","1,339","19,340,952",3.82,4.02,3.50,3.62,-,0.23,3.62,5,3.65,5,0.00
1072,911608,明輝-DR,"998,000",383,"17,030,100",17.15,17.15,17.05,17.05,-,1.85,--,0,17.05,"2,924",0.00
1073,911616,杜康-DR,"2,751,000",647,"10,877,600",4.16,4.16,3.80,3.89,+,0.1,3.85,3,3.90,21,0.00
1074,911622,泰聚亨-DR,0,0,0,--,--,--,--, ,0.0,10.50,1,11.35,1,0.00
1075,911868,同方友友-DR,"3,493,000",622,"9,905,300",2.94,2.94,2.66,2.66,-,0.18,2.66,5,2.67,57,0.00
1076,912000,晨訊科-DR,"1,375,275",297,"12,267,451",8.92,8.92,8.92,8.92,+,0.81,8.92,"31,046",--,0,0.00
1077,912398,友佳-DR,"1,621,000",428,"13,337,630",7.61,8.36,7.61,8.20,+,0.6,8.20,10,8.21,5,0.00
1078,9136,巨騰-DR,"3,018,000",472,"39,837,600",13.20,13.20,13.20,13.20,+,1.2,13.20,"11,421",--,0,0.00
1079,9188,精熙-DR,"1,961,500",300,"9,373,430",4.77,4.78,4.77,4.78,+,0.43,4.78,"1,468",--,0,0.00
1080,9802,鈺齊-KY,"643,180",545,"79,033,230",122.00,125.00,122.00,122.00,+,0.5,122.00,14,122.50,2,16.33
1081,9902,台火,"2,635,867",284,"27,341,598",10.35,10.50,10.20,10.25, ,0.0,10.25,17,10.30,2,31.06
1082,9904,寶成,"4,788,048","2,012","129,169,096",27.10,27.15,26.90,26.95,-,0.05,26.95,451,27.00,114,14.34
1083,9905,大華,"68,000",44,"1,471,950",21.75,21.75,21.55,21.60,-,0.05,21.60,6,21.65,2,12.86
1084,9906,欣巴巴,"108,613",77,"5,046,611",47.15,47.70,46.00,47.65,+,0.25,47.65,1,47.70,4,0.00
1085,9907,統一實,"1,368,461",475,"13,985,057",10.20,10.30,10.15,10.25,+,0.05,10.20,167,10.25,224,46.59
1086,9908,大台北,"112,728",82,"3,487,768",30.95,31.00,30.90,30.95,+,0.1,30.90,16,31.00,37,19.47
1087,9910,豐泰,"1,195,269",687,"203,163,128",170.00,171.00,167.50,170.50,+,2.0,170.00,49,171.00,71,23.48
1088,9911,櫻花,"173,970",160,"8,242,471",47.30,47.60,47.15,47.50,+,0.35,47.50,15,47.55,10,12.03
1089,9912,偉聯,"9,177",32,"64,722",7.00,7.10,7.00,7.08,+,0.03,7.02,3,7.08,2,0.00
1090,9914,美利達,"1,124,371",862,"261,893,497",237.00,237.00,229.50,234.50,+,1.0,234.00,7,234.50,3,23.22
1091,9917,中保科,"182,911",175,"15,730,884",85.80,86.30,85.60,86.30,+,0.6,86.20,15,86.30,2,17.79
1092,9918,欣天然,"10,676",19,"374,556",35.15,35.15,34.95,35.15, ,0.0,35.15,9,35.20,5,25.47
1093,9919,康那香,"13,336,250","7,560","567,251,069",41.00,43.90,40.50,42.85,+,2.45,42.85,18,42.90,5,30.61
